1189	206	682	731	1560	2414	2034	1665	2211	998
2011	1668	913	1426	1665	2194	250	1055	954	1860
2193	1273	1997	514	937	235	1292	702	1979	1304
1332	1738	425	1474	2369	705	2152	700	1041	1744
1958	1912	1500	2101	275	719	632	1866	339	1739
1305	1112	579	449	401	2187	1196	795	1295	2378
1832	1338	298	2065	1863	1653	1034	2399	965	289
1727	1580	926	331	864	541	853	497	1337	390
632	2365	2448	1019	1593	2059	2291	1965	1925	1092
1210	1740	653	821	864	2057	708	1296	281	2279
1901	1174	710	1039	975	1319	641	2398	1979	2305
2359	846	676	2091	379	271	410	1079	1108	1903
2280	2224	2130	2476	1812	307	1026	1911	1482	1426
783	1663	2012	1261	1505	370	1790	371	739	1485
551	221	1016	246	1492	2444	2288	1403	544	670
2173	1783	1784	1691	1333	930	1571	1484	272	819
655	1859	2043	1788	1844	902	1601	1352	371	2142
732	1945	1175	771	2187	2230	2168	212	2089	1432
1353	1824	2250	681	2020	788	1121	1023	2311	2127
2361	1749	1388	1744	1357	2364	1620	992	790	1313
582	2066	1488	1195	1727	1356	726	1957	2259	1685
1283	1867	2480	1700	938	237	2219	2413	2024	1084
293	1117	891	1060	1975	597	2352	1512	860	553
1604	818	1290	1829	1768	513	1920	1989	1957	470
875	1601	751	2021	325	1790	1027	865	1084	1903
1442	622	498	2366	364	1811	2293	475	1025	1275
2271	1239	1522	410	857	228	1122	1214	1193	1484
2355	1458	500	1426	792	206	2185	984	2282	953
404	665	1704	802	1929	499	934	1777	1162	568
2127	880	285	760	389	1529	1738	529	2017	1470
1765	1549	1351	2233	591	833	1829	694	1348	325
2087	359	1919	734	393	463	2111	723	1629	2188
1251	826	1711	2190	1333	758	1820	669	1129	1882
2064	753	2251	1108	1778	2010	2261	1138	776	1530
328	2418	571	1971	2303	1861	2077	2181	1777	1717
850	231	1272	1640	385	2425	1342	2415	1453	278
611	2479	1634	695	1243	1171	943	776	323	1855
2244	1221	1063	1417	2391	226	2248	1178	2497	851
1488	2095	377	948	616	1041	787	1943	1895	1941
746	1388	1654	2489	2175	734	671	2295	347	1983
1722	1914	1886	1856	1213	788	2412	1704	1604	2449
910	1618	972	311	1661	1636	357	1476	352	2170
1243	2110	1247	2133	1046	869	1142	1575	907	2296
1402	274	536	1693	1248	370	1295	1711	392	1271
1599	2026	560	223	963	1776	208	1912	294	1360
1857	374	324	1516	1912	1545	493	763	1286	596
278	772	1625	1899	1347	1817	1631	2299	2169	1287
1804	1498	1791	1323	820	1536	2156	1737	1996	2045
1127	904	873	1350	1277	1315	1854	2296	1453	1102
776	1832	1118	655	2039	1231	2121	580	1361	1494
2398	1822	1285	1439	394	961	2002	492	1723	945
1874	1417	1088	2378	1790	2155	2092	2172	399	526
944	364	1687	1939	2343	584	1572	877	790	286
2297	560	467	864	981	224	883	2147	2046	1004
1171	1365	1342	1315	729	1896	1503	964	924	2058
1302	2335	774	2380	2004	836	325	1051	1589	260
1815	482	607	520	1234	244	1336	731	906	1859
1888	1039	2052	2246	592	2177	813	1960	2492	2135
535	273	1059	765	2415	1359	212	1311	1574	634
393	2357	2321	268	515	611	568	1783	516	724
1167	2296	201	2086	817	294	1914	2279	1131	2167
1094	2019	2462	1169	1787	552	1934	213	905	2294
2010	1717	887	559	1675	650	2211	1929	923	824
2492	2062	1184	1601	1642	971	1001	1491	304	1222
629	704	1250	2341	2053	1293	1214	1152	1062	278
921	258	972	1672	739	261	1859	1554	963	1944
1201	1586	1421	1804	1361	1075	1847	2096	1516	546
900	2367	1001	598	463	1918	524	950	2201	1939
1577	2073	2344	297	1769	2215	2360	1559	309	1340
575	1209	1074	2437	558	2413	509	1935	593	1951
806	357	1517	2120	936	1116	536	265	257	816
2290	890	1511	1166	1188	757	1135	1897	1260	1259
2015	2479	1672	2297	1265	1284	560	1515	1936	1635
451	1745	2468	1037	2437	1212	796	922	502	1752
2402	546	883	765	662	1523	2216	453	1264	1868
1949	962	2334	2444	2237	2124	628	633	2032	2423
2402	2293	937	1853	671	2426	873	2463	205	2474
284	741	1183	2112	1999	1507	2105	2231	2211	1427
276	768	457	586	2280	205	1610	1420	1482	771
1039	1591	532	2340	2237	601	2288	2312	1610	1018
1453	1687	1054	1105	2458	1148	488	2382	532	252
991	560	1792	2226	1751	2063	1232	2219	1293	1726
2176	800	530	699	714	519	832	2294	513	2484
1818	925	1406	830	1757	1642	530	1444	1711	2210
1165	658	218	2397	2500	1155	1083	1070	2096	2006
1504	217	705	2111	369	227	1696	637	819	1482
540	987	1522	971	863	1602	1453	2296	2348	499
1949	2373	672	2490	1511	830	339	1094	351	780
1595	2080	2169	2074	1717	1480	626	1227	1300	620
1368	2086	1894	1170	1541	1782	1642	1947	1348	1567
2474	1454	1183	775	912	1937	402	301	686	839
2225	242	1610	681	1640	608	889	1883	1678	1095
2356	832	2018	1512	1791	365	2354	2469	1298	2345
987	744	1135	306	550	1349	1292	2044	302	1424
889	2213	492	1844	2473	1926	2356	2418	1372	586
2460	986	969	1127	1327	1138	1685	2176	965	1364
2194	1489	769	1054	2040	208	2454	2392	1696	371
1022	1153	1966	632	1272	1832	1715	1764	321	1172
2427	2125	1406	1269	2330	1882	847	2360	1234	501
1417	502	1754	362	336	2281	1615	1604	691	2119
739	749	456	354	2487	1325	1799	1307	1541	1078
2377	1880	1368	845	1216	1082	1889	1206	2143	924
1099	1155	700	2040	291	804	1899	1390	1867	507
2369	319	1775	1331	1406	1380	300	2484	393	226
957	2344	962	2373	1389	2177	1793	2129	286	997
1630	1176	1573	553	1137	479	1761	1368	2461	1714
1732	2266	1050	391	2355	740	2092	1976	1999	1367
2275	1221	1089	2061	1286	2480	1317	2340	636	1986
736	2038	903	1246	851	1854	325	247	1798	482
963	1273	1137	1820	2107	2245	1045	1772	2297	978
755	1545	2414	2380	1847	1853	1248	2374	1373	212
1400	396	1947	1238	1013	611	611	2335	1937	527
2096	873	849	1944	270	479	234	1324	221	734
1495	2405	1025	576	1794	1051	445	1687	279	2065
1742	2148	1681	946	2267	2006	2087	616	494	846
681	1417	1326	1799	1065	1402	2289	241	2363	2339
1441	1185	2306	1965	1729	854	1995	697	869	1046
2441	709	1912	1975	1282	2485	1319	827	731	699
1447	2158	1534	581	558	290	464	1935	1990	619
375	2081	819	2241	2129	414	716	1044	1144	1904
636	1729	1025	339	1275	2162	1926	655	586	2233
1211	1199	1430	273	204	2399	1775	2323	1045	1163
629	387	1151	2461	1377	1316	773	991	1431	1905
1412	604	587	1827	1841	1519	702	924	970	1576
551	2402	663	2060	593	2072	1340	1652	1541	1843
691	512	579	607	518	1851	2019	658	1323	1510
1742	769	1416	1001	2012	326	869	1858	2072	2384
1993	999	1217	952	2181	331	478	1332	234	211
529	1750	409	848	427	790	2257	1929	350	1546
1733	1734	1311	343	1542	2202	1707	832	224	2421
1279	1028	966	2500	2490	672	2424	835	1373	611
226	1209	1395	1940	917	1729	2174	1707	474	245
1813	670	649	432	2469	2197	1945	2349	1217	372
786	1566	2088	1789	964	2451	669	1099	2145	635
2445	1437	2142	1462	353	384	1626	657	959	809
940	1252	1729	1935	222	1734	1765	968	1506	394
1334	914	2442	1601	1421	1230	1996	341	651	1631
1578	627	984	1130	1414	1674	1613	680	299	568
1870	573	2385	1741	1651	771	444	797	2236	807
1288	1581	512	1764	2093	1911	2337	2056	2153	913
1358	1547	2426	1143	1696	1037	702	923	1406	1895
645	2152	2181	733	2431	257	1930	2382	2083	682
974	1385	1231	498	999	1372	957	914	2389	381
1109	902	529	610	1329	295	2229	1667	1388	1826
357	1615	554	528	799	911	2289	600	308	1073
1513	1840	1882	2228	1410	2358	1523	988	2239	1457
2070	1922	971	1116	2177	1256	1840	1735	641	1409
2159	944	1058	2439	842	1807	1578	928	986	2326
2455	340	1557	1982	1896	285	484	2473	283	956
2196	1932	2361	1089	1916	1534	1351	1302	982	1313
773	658	639	470	888	1188	1985	1949	1021	526
794	1212	1316	352	2121	1212	1487	948	1836	541
1737	1662	2179	1606	2164	664	1222	632	1457	1887
1882	1144	1965	1086	1413	2166	1149	583	919	1485
261	961	696	1214	224	1580	280	2488	564	303
929	1659	1412	1044	1789	766	992	1943	800	1730
1063	2096	2104	519	779	912	1484	1536	1920	1146
2386	1459	364	1037	929	2261	1547	1714	1578	1869
2404	650	1196	1891	294	1437	800	584	900	2280
1215	1431	1939	1896	1694	743	1533	1919	1636	1181
1292	2400	2044	2379	1273	1649	1444	1985	599	1864
970	424	2444	429	244	1151	528	2064	2153	2459
1534	913	600	1159	2214	594	2437	1679	389	565
2039	1789	1512	755	2017	921	2060	584	1817	1033
1266	235	1149	703	1969	476	1645	1851	2280	1488
2194	716	1260	1330	858	817	1522	767	1913	2160
561	1222	416	762	2320	1984	993	963	591	580
870	1756	1840	2287	2393	1647	410	2355	1862	1599
1684	730	1564	866	1173	2270	461	2119	1612	1739
1174	802	445	1150	2237	2381	2482	1072	2209	209
869	1116	2140	293	759	1085	2205	1393	1996	1436
374	1635	225	1678	705	2052	1228	2402	1507	849
1172	2125	803	1117	472	2039	2132	1727	605	1863
750	1156	675	608	1031	712	1724	1229	205	1853
440	752	296	2071	2243	765	1817	911	1878	672
671	799	1687	1111	1180	2371	1171	1183	1994	1586
1925	2427	1110	417	2220	618	1244	523	598	1242
2438	2124	2266	1092	1497	228	2155	455	2083	733
2323	1908	330	270	1230	541	2230	945	1966	1729
743	1492	1843	1136	2104	1130	2195	970	684	2496
701	1068	2407	1850	1619	2030	754	2476	1373	1020
2096	2167	2082	1070	1357	2429	1450	1021	1757	2197
927	2296	1358	424	1392	1050	1877	398	1957	449
214	398	1978	1195	1953	2130	646	1668	1260	2153
271	1512	733	747	708	1825	1412	1096	971	1784
1724	2024	1772	924	775	1290	1160	314	394	1866
1135	413	574	739	607	1116	2258	2192	1133	1379
2361	1980	2242	331	1060	266	518	1739	2419	1763
1304	2251	2106	844	1195	329	1929	2079	521	1758
1923	1548	706	534	1820	1468	1033	1098	2342	401
448	1149	749	1685	2213	1692	434	298	202	2202
1879	1462	1094	1334	1446	1223	673	928	259	975
2487	1976	611	1090	1029	1835	2281	531	606	2026
398	1657	1317	1763	2045	2165	1306	1484	839	1534
320	1017	584	1855	1319	778	1766	2087	405	460
379	1127	2005	1439	876	2200	348	1536	2028	811
2416	2386	224	2093	1229	1325	302	1206	1533	1838
1255	2356	945	1067	523	1211	431	938	2411	1560
1809	710	912	2148	1044	1762	1991	894	1472	1851
1726	1351	373	321	1470	2462	1597	559	1486	356
1369	250	744	2391	1009	1545	771	2025	2382	2421
2484	306	2175	1734	1942	1176	454	1250	431	1072
337	1251	1505	1958	485	1684	909	2216	884	484
1178	2436	626	2022	711	400	268	1988	1487	376
1338	209	1946	2391	2023	1604	1628	1509	771	303
471	1750	600	391	1704	865	664	201	1005	399
983	1713	1283	333	372	2076	1561	2095	754	1299
1975	1602	582	2010	1418	1101	455	2162	2462	2050
1924	858	1722	1573	1803	896	2102	2444	1096	1458
1611	1094	908	2404	892	2198	1437	2008	1391	2469
1389	830	1509	1492	642	1398	1560	732	2221	820
1243	2328	526	1080	1320	1893	759	731	236	1422
1064	2492	2426	823	999	875	2276	728	2247	2172
1254	1628	1985	464	494	703	740	373	436	2416
443	2173	1193	361	448	2406	1836	2026	1610	941
730	1725	943	2004	1818	1770	1176	1015	795	1091
2332	1037	1667	1191	518	732	2068	452	1036	2029
2357	401	966	211	1711	272	1026	1493	2333	1830
2480	262	865	1035	286	2135	238	339	1402	1968
440	945	645	1270	435	710	691	2156	1400	2011
1850	2463	2188	1294	1134	1717	1460	1561	1549	745
1209	2233	1425	954	983	1365	1830	2045	2231	1857
582	1124	2077	995	1012	1946	775	1590	1274	1037
498	2177	747	2039	750	1372	2308	1103	1101	344
545	2255	2372	641	1313	789	767	1175	1267	1396
1483	2323	1056	2379	889	1332	1011	2153	425	715
247	2083	1798	307	2254	1764	1943	208	337	1600
1949	1377	1840	1727	1896	526	2319	210	1704	1728
1459	1875	2229	1302	1598	1575	393	682	674	2075
250	2486	1868	2168	2238	224	2095	1806	1342	502
1491	1817	513	2222	1970	2025	2183	2369	331	1273
1377	1488	780	548	1921	1302	1608	542	1199	1779
246	1699	2122	275	680	1599	1704	2053	1224	602
1698	778	1898	1356	2309	2241	1568	1037	1862	2236
2049	881	1545	382	1962	1700	2111	511	1580	1595
2410	1525	724	414	809	1000	588	2447	2344	1410
2016	1354	2074	2278	1048	275	1148	553	2106	2470
930	1140	2309	821	1615	320	2342	1301	1427	1458
1412	1101	838	1904	2292	574	2400	1102	1368	518
2159	673	605	1109	1763	2369	272	369	887	2369
1102	1988	1847	1193	1793	2426	2473	881	1766	1258
2360	2083	2147	632	793	1818	1570	1842	2401	1205
270	2116	261	2052	2458	719	595	1300	907	1744
2306	1471	2196	1920	2424	1627	2005	307	1664	603
1206	1366	2263	1437	1418	1157	1617	508	540	839
1353	392	1152	1341	402	628	1755	594	1291	475
404	665	1428	1131	759	1855	962	1549	1391	861
830	1047	1993	768	1144	372	1881	1163	222	2116
1147	212	285	2006	1272	2322	1405	1883	763	738
838	1711	883	449	1119	1643	1467	937	928	504
276	1987	2262	2254	2415	1030	2377	257	1247	1426
849	2119	1149	2305	372	1794	873	1656	442	1906
1172	229	240	1769	236	1553	1581	1566	1955	852
337	681	1693	1247	787	1106	533	1488	1749	2280
2403	2476	341	1316	1609	285	1555	247	2475	448
1160	1896	2299	2475	1643	833	1565	244	2350	2285
1486	798	569	1794	1403	2224	674	376	2225	250
299	972	1562	223	2345	717	2498	1128	525	2195
2135	903	258	624	2214	1282	1917	441	1347	2322
1444	1072	1620	1252	2296	1977	2429	1135	2401	2142
951	1120	1930	731	958	386	1273	1985	358	2234
2057	1339	274	956	591	524	2474	1283	465	2227
1986	227	1723	1760	1935	650	1567	1049	1868	1218
1201	2385	1417	1180	1603	1263	671	1647	2115	1181
2062	1076	1461	255	2038	667	1959	2114	659	361
663	1101	756	1735	1526	657	1135	954	2402	825
1834	2343	1005	341	1058	2099	503	2003	509	1578
253	358	1312	1209	2052	2019	1259	1666	2496	864
1773	663	284	795	207	623	631	587	1350	2268
1523	1216	2138	1393	223	1520	1613	2499	1475	1255
1654	1771	946	1266	919	1465	811	1939	1173	1794
710	535	907	885	2135	2224	1071	1439	1497	1536
1156	2171	2124	1235	1730	1251	1248	2196	566	516
1601	2097	2387	802	242	566	340	593	630	2023
2002	1019	838	1842	1299	251	1433	2256	1752	428
1306	1007	1331	602	2196	2232	881	2320	572	773
746	833	2353	234	1341	1203	913	1164	2440	1894
893	748	470	2260	1618	2318	1234	1861	2050	654
777	1449	1931	633	2105	1721	778	1357	800	1891
2044	1774	1291	1476	816	399	421	1551	1700	1622
876	1364	829	859	1663	2062	1339	2335	672	251
2218	977	1990	1665	2352	1741	508	1995	419	1763
2080	474	407	730	1466	1803	699	1712	370	701
2500	1687	2363	2385	942	769	328	1847	2157	2421
1379	1125	2236	1721	1021	484	1504	1475	2087	430
1362	869	396	1810	706	1825	1403	1828	1501	1889
1369	1829	922	1205	387	1317	1039	2295	536	1903
746	2265	587	1591	1015	1250	1842	219	462	912
365	289	2203	2214	983	1153	690	1658	2444	1850
1594	1867	881	1549	1177	2027	2029	1617	1538	725
313	259	1992	1962	692	796	1272	2398	2154	1161
627	1949	584	2281	222	1770	2142	1026	681	1758
2266	1343	657	2428	1433	2141	357	2003	426	278
894	1720	660	1337	208	2110	957	649	1521	431
479	2065	2413	1954	1442	689	1866	1076	725	1676
497	569	498	455	522	1677	375	852	258	1581
1184	1780	1083	519	729	914	2097	1281	2328	700
962	1312	903	592	370	324	836	1350	1775	606
1382	1158	1438	1516	1715	775	1293	1769	954	232
1211	542	2215	1134	2280	2277	2414	1137	1620	1120
2135	1251	1661	1162	258	495	1012	1703	604	2207
1984	266	1508	1682	887	1213	2166	590	1827	1650
542	1791	2200	1967	1222	885	258	1186	402	1395
1929	1302	1915	1040	485	582	970	1970	2059	1970
1609	1784	2078	577	1052	358	656	1456	2014	2492
1425	572	2238	357	1180	2286	2486	860	1830	337
898	1415	1071	991	1380	262	1907	287	650	1142
1560	2028	2310	2411	1226	563	519	1684	732	2122
2296	2011	1854	408	1440	1202	1653	343	1733	758
1955	2425	809	1009	1890	1736	1443	732	690	214
1210	2032	636	494	1811	2005	253	2017	935	1050
2330	1792	892	723	610	2040	2243	1878	2493	2368
1131	1051	546	1965	1700	1471	1763	2130	980	2424
1717	2088	1757	570	1950	1370	2159	2430	2262	1884
787	1047	1866	1317	2037	387	370	785	2158	2415
1161	296	1553	931	1922	297	2289	1519	536	831
2492	812	1364	1159	1798	1667	2119	1807	1655	834
999	682	538	1554	1739	1170	793	1839	760	751
1305	1748	516	1371	581	2169	2277	1284	835	1528
2333	948	617	1342	661	2302	1110	305	1724	1388
2396	1675	1078	1955	430	2277	1682	1452	1156	1949
2309	644	1719	841	1220	2255	2446	1585	254	475
2217	1466	2477	2167	310	2321	505	766	638	927
1575	1256	708	338	864	2148	1004	1904	2263	334
693	916	1467	2098	2144	1738	2036	1988	297	2488
871	366	2347	2486	2145	1062	670	2376	2221	2058
1155	1883	1215	1235	1418	2460	2427	1579	661	1543
2426	2181	1917	1704	980	1530	1904	749	1555	1367
1976	1105	998	1177	2055	1187	270	1023	256	1318
1628	1734	1157	347	2319	2075	663	1484	2112	650
2188	230	2003	1963	2327	1333	2426	2102	2251	1874
629	924	255	1698	1590	362	458	1573	2301	451
220	300	2467	1026	1532	760	2213	783	618	2380
374	505	283	1031	1787	484	779	2273	590	540
834	2412	1610	470	2327	892	2488	1505	2390	220
1497	1867	1794	1569	1503	244	2271	1462	2341	528
2149	745	733	1274	2294	1755	2150	736	1398	1720
1087	1916	2068	2222	939	1902	1749	1763	333	2333
448	520	598	1754	493	779	457	826	1430	1736
2210	1063	2121	1099	1622	2273	1338	1867	331	1626
737	2320	1808	1561	1024	681	1719	2007	1630	1948
440	1062	1385	1893	1984	1932	1237	1697	1422	2274
2263	1449	2172	2062	1631	1129	2329	631	1684	2191
2403	2221	2419	2182	2066	366	1383	1893	1552	650
925	491	536	2446	1884	1131	822	616	1730	931
1829	530	332	2478	2012	810	2121	1121	2218	640
1620	837	2084	2051	916	2363	251	1680	1417	1672
888	1330	1130	1930	1888	621	676	1995	1821	1729
2432	693	837	2202	689	1709	2474	1734	320	1592
2222	1048	1111	1959	1825	2078	1374	2411	258	1437
255	1881	959	2153	2375	1636	2126	841	1460	1364
982	1957	856	1571	520	1188	619	1805	1998	524
2272	1977	246	2301	364	254	2320	2239	1563	1840
619	1112	1028	1938	763	857	268	2487	1673	1825
1265	1780	2157	697	2419	1925	1825	2177	1567	1482
2145	2441	2480	890	2109	451	1544	578	2337	876
1490	2111	1110	2212	1768	1247	1903	682	1702	929
1897	1400	1630	1639	949	1029	851	1306	798	577
2153	2445	1187	2023	741	497	965	2322	1690	452
2451	1572	1665	566	2151	2397	2350	1553	514	1216
2262	2132	2036	235	1049	1217	1545	1543	1114	747
1758	2026	1295	689	2196	228	1147	1350	783	683
307	704	2115	1766	1257	1835	2350	1135	2457	1669
2486	2032	797	1559	282	2330	1437	1743	1939	1226
437	1307	1783	1684	1375	1014	465	233	765	941
406	2185	1847	1859	1077	345	2492	412	1949	1643
1455	1957	474	1583	323	1068	1985	2090	2234	647
2113	1028	1917	594	1928	2422	1894	2069	2063	662
816	738	734	235	1222	635	2047	354	1182	410
673	1365	848	1386	987	2194	2448	1414	356	840
1610	2067	703	1567	2027	2404	2034	2274	284	1537
744	468	686	1342	1295	787	946	394	1018	2056
1063	758	1869	314	1212	881	1965	1976	327	2246
1108	1656	2058	524	1661	1715	1605	1020	997	2146
487	1199	697	436	1075	2207	1759	1734	1556	343
2198	951	1278	2350	840	1900	622	914	2335	1740
1519	894	2361	2281	546	1864	1119	558	1551	490
1107	1573	1047	1453	2116	520	824	1067	710	931
2337	2154	1048	2342	1828	229	1096	887	717	1968
1272	1851	1155	1646	618	2112	1542	2328	2350	846
1246	2231	474	2025	2336	802	1718	1242	2377	246
1431	278	1527	2478	1839	959	2435	510	1014	577
866	1142	1571	871	1008	634	1060	1171	1529	2327
2340	1703	2404	298	2378	2162	349	2020	1704	2357
714	533	1615	707	384	425	1633	2029	2406	1378
1876	263	2174	1864	1837	299	2413	882	844	2121
1691	818	2036	1150	2465	895	303	1160	1032	2212
1037	2188	2187	2046	948	2372	955	1815	867	482
1674	2139	657	2239	2156	1720	1662	1758	1900	2384
1780	1045	2150	2067	575	2079	941	787	1484	1646
386	1200	1355	1923	1412	1253	1407	948	2150	1132
1886	2023	220	1440	1498	1371	1071	481	923	293
2124	2118	858	1909	470	1511	488	1965	2032	804
679	2231	1700	2377	785	700	1171	2049	2304	2471
611	1091	661	1589	784	1579	2146	1872	1979	2395
1252	338	2022	1149	1845	1662	1293	799	868	2145
1260	1089	1830	2156	1571	689	2349	2135	1312	1686
629	1550	1345	2236	1196	629	2469	582	2467	1620
464	1746	1149	779	2486	1236	1315	853	1945	1353
1247	744	1063	1031	200	244	2231	2187	910	517
1848	956	657	1491	2096	1874	772	1576	1633	1050
2016	2067	1845	2094	1124	1881	291	2391	954	280
2140	2145	2444	287	2154	1155	1237	1088	2428	546
2364	2306	1659	2040	1160	2001	1640	2486	2310	1233
1914	1406	600	1624	252	2455	302	1875	277	2154
2330	1963	258	346	556	1767	1159	1931	1464	1487
2378	1534	1535	1452	1086	984	1784	1351	1857	2118
1811	722	1982	485	1906	886	1238	930	759	1924
2165	2142	1729	1471	383	1944	691	1392	272	986
725	505	2463	994	927	2070	957	1534	1942	1255
208	1056	2093	1237	650	2375	2307	631	1228	2366
1997	1438	922	1117	324	1565	910	531	1512	2270
2400	2053	1881	1328	2420	1585	1907	2318	748	1935
1331	2365	1839	1428	855	1598	1789	1813	2243	260
357	2286	673	1628	919	2322	726	1799	905	1380
1148	799	1254	1597	1577	2466	1028	1858	2282	2452
2102	2410	2188	1097	879	355	1881	2211	939	1193
1553	1157	2168	1340	2251	2236	796	540	764	894
2294	1694	483	1994	219	2013	2137	852	2184	977
480	1692	1944	343	729	1092	1228	949	714	2331
241	1826	439	1580	754	668	297	1509	415	567
1108	2355	1055	850	617	808	786	2172	1172	1704
425	267	625	1557	1375	471	1608	1624	2386	1960
211	519	1187	402	799	523	1581	1334	2485	200
1452	2396	1737	1098	1690	551	1795	2099	2025	1321
1581	302	2369	2345	1523	391	1922	1724	2121	666
2260	1879	1954	1049	595	1828	1391	1031	2327	1165
1067	1963	2322	873	442	926	1891	1345	1769	268
1072	1348	904	1449	2228	1161	730	1259	238	1389
483	1094	845	1234	2143	414	1347	2334	1947	987
542	714	1227	724	1103	2478	850	528	2474	1158
970	1929	253	2060	1523	1969	262	1417	747	2080
981	1840	1845	2048	2312	1991	805	2276	275	1852
518	219	1112	1655	587	2121	652	2432	2217	2256
1378	1991	2456	2388	1994	930	2045	1248	835	1841
247	1999	804	2204	2085	2500	606	2469	973	450
1460	1231	506	1965	1174	1837	1566	2447	1080	1229
900	1591	297	2492	344	1138	1173	1118	1291	2153
1260	2110	1685	1145	628	2269	2351	1836	723	825
2052	1191	967	1884	1996	1767	419	511	1096	2022
621	1746	2289	1594	387	2175	917	1127	1005	1324
2414	733	2266	1527	298	700	481	1938	1763	1718
1708	2086	2273	612	1949	570	1270	1896	1186	1083
1188	669	285	1132	2121	1993	1123	1906	1671	2196
1592	1544	234	1916	1975	2335	1788	1775	694	1692
2095	2322	1065	2125	1028	1322	1194	742	1950	2081
1867	2051	1839	1596	1489	1629	1037	291	2223	2099
295	1762	1157	1599	1780	892	2493	1643	318	2085
742	1467	993	997	1956	1910	366	944	950	2405
240	720	1677	2082	1536	1560	1912	607	1390	1090
806	480	2072	2416	1416	2488	507	2287	1859	1092
928	2115	1910	2474	1158	1920	1789	1699	1990	1484
412	504	642	1417	2376	1972	867	1249	1644	1248
711	1682	2497	320	1014	1993	1146	1003	2321	912
403	2022	1422	1149	2244	1871	1667	1075	1805	861
426	2026	1587	793	540	2309	1752	2208	2463	1221
467	980	2209	925	1667	345	1475	804	449	2472
1489	868	580	2430	990	226	1360	1751	1515	2144
555	2015	962	2469	2332	502	1978	884	1410	1753
2480	593	2118	876	425	511	1535	1052	1334	2422
385	2076	1327	222	1265	2441	1086	681	1832	1323
2077	1449	1835	642	2186	1042	1550	447	1543	397
1675	2164	1651	2108	582	1702	1092	1987	2110	542
471	1779	1687	1966	2166	1803	478	800	1665	539
1251	388	1816	2241	2050	1468	1951	403	2186	1026
2053	744	1638	1632	2370	2337	2479	2248	324	1301
549	291	1937	2064	2015	2473	1326	1779	2172	1909
1080	2419	388	2337	711	2010	1874	373	2004	1584
1415	1922	833	779	1976	2125	896	2149	688	554
806	1498	1835	1567	1996	1413	2415	2381	646	1779
757	2099	1055	1042	615	1867	1167	1272	1374	606
748	1758	504	2030	379	1812	1467	1811	1995	2048
1392	956	1697	1121	634	2063	1748	234	390	1135
1187	843	1463	2148	1057	1710	425	2058	1181	1126
794	1259	2070	1605	902	921	591	567	1376	781
482	800	935	2099	955	1704	981	978	896	1640
838	1324	1881	1401	569	668	1285	1793	1648	1313
511	1858	2309	269	1764	2242	1003	2426	2362	1199
312	1013	903	1823	2359	814	206	1669	949	1794
1452	1350	1941	297	2377	1356	2211	1286	2137	1265
536	2206	331	2074	1061	821	795	1485	2344	952
820	1714	1354	841	1136	1289	290	2158	1192	1629
478	1787	1765	1970	1234	748	298	1707	939	989
920	1687	271	1291	1352	1374	445	2345	823	1959
1589	1382	360	1999	1741	1330	1908	2298	1824	1427
2098	1098	2051	317	1060	983	1952	1516	823	2359
1833	2116	2188	2307	1047	1002	1618	2117	334	1218
1986	1062	1371	487	937	1399	2308	2435	1657	1217
2349	1799	1896	409	1669	507	1752	927	1920	2365
1207	353	2385	280	1765	556	440	2217	1133	1301
1130	1678	932	1318	877	314	1725	919	1156	1555
1347	1731	371	632	1537	1946	2426	2438	2347	2328
1299	787	556	1577	953	2309	832	574	652	204
401	413	1291	1446	2217	305	1769	1026	2276	1859
2137	2137	1593	1554	1034	2402	1139	932	2399	514
866	1812	594	1093	1191	2398	2385	418	420	1615
1456	846	1970	1538	1164	2186	1034	1006	557	1534
614	1818	282	2095	948	1921	1925	236	528	610
2497	2338	531	1991	986	1039	974	363	1858	1954
593	2064	1287	646	1426	1880	468	1043	1965	749
1053	2491	2440	481	1593	1465	553	1678	671	858
1207	1824	923	1080	2250	840	1065	1103	1940	1106
230	1328	2047	1304	2204	686	1810	939	491	1337
797	723	2093	319	933	1413	1440	369	929	1646
2476	957	1469	2012	887	690	527	2226	402	969
977	1128	1706	1954	389	1985	594	1246	2178	1421
1826	2310	2120	784	1404	2371	1389	2311	1497	916
2107	1741	1828	1851	948	623	511	1741	2277	1442
628	598	1332	1690	493	2393	1996	890	902	1951
524	2451	703	2210	816	710	1953	1355	263	229
1572	1166	930	1643	640	1012	2346	1387	1477	1366
1553	354	685	1773	1704	1697	436	273	257	2339
821	2106	931	1046	564	318	2409	1479	2013	2282
1369	239	266	1226	290	951	371	341	1760	815
657	224	1093	941	2022	422	2139	1887	2204	1580
1880	1504	1883	683	586	1743	2459	1967	784	1793
230	873	1140	2137	1422	1335	1916	982	2197	823
812	877	920	422	868	2378	400	1178	2337	1044
1349	236	1879	2003	704	904	711	1339	806	2231
740	1628	522	1713	2039	1213	725	2305	1407	2124
1838	1447	1760	1348	2019	856	1800	1720	710	1793
2212	510	619	2451	2213	920	603	2196	2408	778
370	2491	844	919	667	2129	2207	2065	752	1273
1094	864	1287	294	2103	2069	836	1038	1888	1609
2059	1632	2455	1109	337	1222	745	1046	1578	2406
1424	895	1708	618	1522	2457	1549	1861	627	1083
1864	380	1417	1039	2064	2396	1954	1810	1365	672
632	1396	710	1505	2020	1425	1057	314	1238	1084
